arXiv:1804.00003, Title: Spectral Estimation of Plasma Fluctuations I: Comparison of Methods
arXiv:1804.08807, Title: A comparison of methods for modeling marginal non-zero daily rainfall  across the Australian continent
arXiv:1804.08830, Title: Characterizing Allegheny County Opioid Overdoses with an Interactive  Data Explorer and Synthetic Prediction Tool
arXiv:1804.08833, Title: Learning Manifolds from Non-stationary Streaming Data
arXiv:1804.08841, Title: Between hard and soft thresholding: optimal iterative thresholding  algorithms
arXiv:1804.08862, Title: Composite Inference for Gaussian Processes
arXiv:1804.08901, Title: Classifying variable-structures: a general framework
arXiv:1804.08942, Title: Internal relation between Personality trait Statistical outcomes among  Junior College Divers and their performance
arXiv:1804.08962, Title: Data-driven regularization of Wasserstein barycenters with an  application to multivariate density registration
arXiv:1804.09014, Title: On robust stopping times for detecting changes in distribution
arXiv:1804.09060, Title: An Information-Theoretic View for Deep Learning
arXiv:1804.09081, Title: Efficient Multi-objective Neural Architecture Search via Lamarckian  Evolution
arXiv:1804.09135, Title: Differences of Type I error rates for ANOVA and Multilevel-Linear-Models  using SAS and SPSS for repeated measures designs
arXiv:1804.09216, Title: Anomaly Detection in Partially Observed Traffic Networks
arXiv:1804.09217, Title: On Learning Sparsely Used Dictionaries from Incomplete Samples
arXiv:1804.09233, Title: Post-processing multi-ensemble temperature and precipitation forecasts  through an Exchangeable Gamma Normal model and its Tobit extension
arXiv:1804.09252, Title: Modelling corporate defaults: A Markov-switching Poisson log-linear  autoregressive model
arXiv:1804.09253, Title: DeepTriangle: A Deep Learning Approach to Loss Reserving
arXiv:1804.09281, Title: Test for Incremental Value of New Biomarkers Based on OR Rules
arXiv:1804.09285, Title: Estimation and inference of domain means subject to shape constraints
arXiv:1804.09302, Title: Disentangling and Assessing Uncertainties in Multiperiod Corporate  Default Risk Predictions
arXiv:1804.09305, Title: Cross-Entropy Based Importance Sampling for Stochastic Simulation Models
arXiv:1804.09314, Title: Deep Learning for Predicting Asset Returns
arXiv:1804.09329, Title: Jointly Robust Prior for Gaussian Stochastic Process in Emulation,  Calibration and Variable Selection
arXiv:1804.09401, Title: Generative Temporal Models with Spatial Memory for Partially Observed  Environments
arXiv:1804.09402, Title: On nonparametric inference for spatial regression models under domain  expanding and infill asymptotics
arXiv:1804.09495, Title: Putin's peaks: Russian election data revisited
arXiv:1804.09567, Title: Symmetric Bilinear Regression for Signal Subgraph Estimation
arXiv:1804.09590, Title: Estimating the Expected Value of Sample Information across Different  Sample Sizes using Moment Matching and Non-Linear Regression
arXiv:1804.09597, Title: On The Complexity of Sparse Label Propagation
arXiv:1804.09604, Title: A comparative study of feature selection methods for stress hotspot  classification in materials
arXiv:1804.09629, Title: Convergence guarantees for a class of non-convex and non-smooth  optimization problems
arXiv:1804.09699, Title: Towards Fast Computation of Certified Robustness for ReLU Networks
arXiv:1804.09753, Title: The phase transition for the existence of the maximum likelihood  estimate in high-dimensional logistic regression
arXiv:1804.09784, Title: Mathematical Analysis on Out-of-Sample Extensions
arXiv:1804.09804, Title: Multivariate Subjective Fiducial Inference
arXiv:1804.09812, Title: Improved Classification Based on Deep Belief Networks
arXiv:1804.09866, Title: New HSIC-based tests for independence between two stationary  multivariate time series
arXiv:1804.09879, Title: Estimation of convex supports from noisy measurements
arXiv:1804.09887, Title: GEP-MSCRA for computing the group zero-norm regularized least squares  estimator
arXiv:1804.09904, Title: High-dimensional Penalty Selection via Minimum Description Length  Principle
arXiv:1804.09912, Title: Large-dimensional behavior of regularized Maronna's M-estimators of  covariance matrices
arXiv:1804.09940, Title: Empirical Best Linear Unbiased Predictors in Multivariate Nested-Error  Regression Models
arXiv:1804.09941, Title: On Measuring the Variability of Small Area Estimators in a Multivariate  Fay-Herriot Model
arXiv:1804.10023, Title: Candidate Labeling for Crowd Learning
arXiv:1804.10028, Title: Decentralized learning with budgeted network load using Gaussian copulas  and classifier ensembles
arXiv:1804.10032, Title: Corrected Empirical Bayes Confidence Region in a Multivariate  Fay-Herriot Model
arXiv:1804.10098, Title: Subgroup identification in dose-finding trials via model-based recursive  partitioning
arXiv:1804.10118, Title: Identification and Inference of Network Formation Games with  Misclassified Links
arXiv:1804.10151, Title: Tight MMSE Bounds for the AGN Channel Under KL Divergence Constraints on  the Input Distribution
arXiv:1804.10168, Title: BEST : A decision tree algorithm that handles missing values
arXiv:1804.10253, Title: From Principal Subspaces to Principal Components with Linear  Autoencoders
arXiv:1804.10255, Title: Topological Data Analysis for Object Data
arXiv:1804.10256, Title: Optimal and Maximin Procedures for Multiple Testing Problems
arXiv:1804.10266, Title: Tensor Methods for Nonlinear Matrix Completion
arXiv:1804.10299, Title: Distributed Differentially-Private Algorithms for Matrix and Tensor  Factorization
arXiv:1804.10308, Title: A Regularized Vector Autoregressive Hidden Semi-Markov Model, with  Application to Multivariate Financial Data
arXiv:1804.10397, Title: Implicit Copulas from Bayesian Regularized Regression Smoothers
arXiv:1804.10527, Title: Detecting and modeling worst-case dependence structures between random  inputs of computational reliability models
arXiv:1804.10556, Title: Convergence and Concentration of Empirical Measures under Wasserstein  Distance in Unbounded Functional Spaces
arXiv:1804.10611, Title: On the Estimation of Latent Distances Using Graph Distances
arXiv:1804.10653, Title: Sparse Group Inductive Matrix Completion
arXiv:1804.10671, Title: Sequential Optimization in Locally Important Dimensions
arXiv:1804.10675, Title: Estimation of the number of spikes using a generalized spike population  model and application to RNA-seq data
arXiv:1804.10820, Title: On a bivariate Birnbaum-Saunders distribution parameterized by its  means: features, reliability analysis and application
arXiv:1804.10821, Title: On Convergence of Moments for Approximating Processes and Applications  to Surrogate Models
arXiv:1804.10839, Title: Learning from multivariate discrete sequential data using a restricted  Boltzmann machine model
arXiv:1804.10846, Title: Data science is science's second chance to get causal inference right: A  classification of data science tasks
arXiv:1804.10887, Title: Distribution-Free, Size Adaptive Submatrix Detection with Acceleration
arXiv:1804.10889, Title: A linear time algorithm for multiscale quantile simulation
arXiv:1804.10928, Title: A Nonparametric Ensemble Binary Classifier and its Statistical  Properties
arXiv:1804.10939, Title: BNSP: an R Package for Fitting Bayesian Semiparametric Regression Models  and Variable Selection
arXiv:1804.10942, Title: Learning Data Dependency with Communication Cost
arXiv:1804.10948, Title: Statistical inference for heavy tailed series with extremal independence
arXiv:1804.10950, Title: A Robust Wald-type Test for Testing the Equality of Two Means from  Log-Normal Samples
arXiv:1804.10961, Title: Simultaneous Parameter Learning and Bi-Clustering for Multi-Response  Models
arXiv:1804.10988, Title: SHADE: Information Based Regularization for Deep Learning
arXiv:1804.11021, Title: On the Effect of Suboptimal Estimation of Mutual Information in Feature  Selection and Classification
arXiv:1804.11058, Title: optimParallel: an R Package Providing Parallel Versions of the  Gradient-Based Optimization Methods of optim()
arXiv:1804.11062, Title: Equivalent Lipschitz surrogates for zero-norm and rank optimization  problems
arXiv:1804.11072, Title: Explaining Constraint Interaction: How to Interpret Estimated Model  Parameters under Alternative Scaling Methods
arXiv:1804.11087, Title: Imputation of mixed data with multilevel singular value decomposition
arXiv:1804.11205, Title: On Bivariate Discrete Weibull Distribution
arXiv:1804.11224, Title: eggCounts: a Bayesian hierarchical toolkit to model faecal egg count  reductions
arXiv:1804.11259, Title: Interpreting weight maps in terms of cognitive or clinical neuroscience:  nonsense?
arXiv:1804.11267, Title: Nonparametric Bayesian inference for Lévy subordinators
arXiv:1804.11271, Title: Gaussian Process Behaviour in Wide Deep Neural Networks
arXiv:1804.00021, Title: Hierarchical Transfer Convolutional Neural Networks for Image  Classification
arXiv:1804.00057, Title: Understanding Autoencoders with Information Theoretic Concepts
arXiv:1804.00097, Title: Adversarial Attacks and Defences Competition
arXiv:1804.00140, Title: Generative Adversarial Networks (GANs): What it can generate and What it  cannot?
arXiv:1804.00217, Title: Fundamental Resource Trade-offs for Encoded Distributed Optimization
arXiv:1804.00218, Title: HOUDINI: Lifelong Learning as Program Synthesis
arXiv:1804.00222, Title: Learning Unsupervised Learning Rules
arXiv:1804.00232, Title: Continuous Record Laplace-based Inference about the Break Date in  Structural Change Models
arXiv:1804.00236, Title: Recognizing Challenging Handwritten Annotations with Fully Convolutional  Networks
arXiv:1804.00240, Title: Missing Data as Part of the Social Behavior in Real-World Financial  Complex Systems
arXiv:1804.00243, Title: The Structure Transfer Machine Theory and Applications
arXiv:1804.00281, Title: A note on state preparation for quantum machine learning
arXiv:1804.00293, Title: Attentional Multilabel Learning over Graphs: A Message Passing Approach
arXiv:1804.00306, Title: Revisiting Skip-Gram Negative Sampling Model with Regularization
arXiv:1804.00325, Title: Aggregated Momentum: Stability Through Passive Damping
arXiv:1804.00335, Title: Online learning with graph-structured feedback against adaptive  adversaries
arXiv:1804.00338, Title: Towards Intelligent Vehicular Networks: A Machine Learning Framework
arXiv:1804.00361, Title: Learning to Run challenge solutions: Adapting reinforcement learning  methods for neuromusculoskeletal environments
arXiv:1804.00379, Title: Recall Traces: Backtracking Models for Efficient Reinforcement Learning
arXiv:1804.00403, Title: A Note on Kaldi's PLDA Implementation
arXiv:1804.00425, Title: High-quality nonparallel voice conversion based on cycle-consistent  adversarial network
arXiv:1804.00432, Title: Deep Residual Learning for Accelerated MRI using Magnitude and Phase  Networks
arXiv:1804.00445, Title: On the Computation of Kantorovich-Wasserstein Distances between  2D-Histograms by Uncapacitated Minimum Cost Flows
arXiv:1804.00448, Title: Fixed-sized representation learning from Offline Handwritten Signatures  of different sizes
arXiv:1804.00636, Title: Recursive Optimization of Convex Risk Measures: Mean-Semideviation  Models
arXiv:1804.00645, Title: Universal Planning Networks
arXiv:1804.00684, Title: Graph-Based Deep Modeling and Real Time Forecasting of Sparse  Spatio-Temporal Data
arXiv:1804.00709, Title: Generative Adversarial Learning for Spectrum Sensing
arXiv:1804.00714, Title: Predicting Electric Vehicle Charging Station Usage: Using Machine  Learning to Estimate Individual Station Statistics from Physical  Configurations of Charging Station Networks
arXiv:1804.00722, Title: Hierarchical Novelty Detection for Visual Object Recognition
arXiv:1804.00779, Title: Neural Autoregressive Flows
arXiv:1804.00792, Title: Poison Frogs! Targeted Clean-Label Poisoning Attacks on Neural Networks
arXiv:1804.00815, Title: Convolutional Neural Networks Regularized by Correlated Noise
arXiv:1804.00823, Title: Graph2Seq: Graph to Sequence Learning with Attention-based Neural  Networks
arXiv:1804.00846, Title: Learning to Search via Retrospective Imitation
arXiv:1804.00920, Title: Speech waveform synthesis from MFCC sequences with generative  adversarial networks
arXiv:1804.00921, Title: DeSIGN: Design Inspiration from Generative Networks
arXiv:1804.00925, Title: Correlated discrete data generation using adversarial training
arXiv:1804.00934, Title: A Constant Step Stochastic Douglas-Rachford Algorithm with Application  to Non Separable Regularizations
arXiv:1804.00982, Title: 360° Stance Detection
arXiv:1804.01002, Title: Improving Massive MIMO Belief Propagation Detector with Deep Neural  Network
arXiv:1804.01013, Title: Resilient Non-Submodular Maximization over Matroid Constraints
arXiv:1804.01116, Title: Renewal Monte Carlo: Renewal theory based reinforcement learning
arXiv:1804.01118, Title: Synthesizing Programs for Images using Reinforced Adversarial Learning
arXiv:1804.01119, Title: Feature selection in weakly coherent matrices
arXiv:1804.01155, Title: Socioeconomic Dependencies of Linguistic Patterns in Twitter: A  Multivariate Analysis
arXiv:1804.01188, Title: Hospital Readmission Prediction - Applying Hierarchical Sparsity Norms  for Interpretable Models
arXiv:1804.01189, Title: Real-Time Prediction of the Duration of Distribution System Outages
arXiv:1804.01203, Title: An integration of fast alignment and maximum-likelihood methods for  electron subtomogram averaging and classification
arXiv:1804.01208, Title: Should We Adjust for the Test for Pre-trends in Difference-in-Difference  Designs?
arXiv:1804.01221, Title: Tight Query Complexity Lower Bounds for PCA via Finite Sample Deformed  Wigner Law
arXiv:1804.01238, Title: Information Maximizing Exploration with a Latent Dynamics Model
arXiv:1804.01256, Title: NegPSpan: efficient extraction of negative sequential patterns with  embedding constraints
arXiv:1804.01382, Title: Vanlearning: A Machine Learning SaaS Application for People Without  Programming Backgrounds
arXiv:1804.01486, Title: Clinical Concept Embeddings Learned from Massive Sources of Multimodal  Medical Data
arXiv:1804.01491, Title: Online Multi-Label Classification: A Label Compression Method
arXiv:1804.01526, Title: Training DNNs with Hybrid Block Floating Point
arXiv:1804.01527, Title: Boosting Handwriting Text Recognition in Small Databases with Transfer  Learning
arXiv:1804.01557, Title: Qualitätsmaße binärer Klassifikationen im Bereich  kriminalprognostischer Instrumente der vierten Generation
arXiv:1804.01575, Title: Probabilistic Formulations of Regression with Mixed Guidance
arXiv:1804.01631, Title: Simultaneous Mean-Variance Regression
arXiv:1804.01647, Title: Mathematical Properties of Polynomial Dimensional Decomposition
arXiv:1804.01653, Title: Review of Deep Learning
arXiv:1804.01675, Title: Semi-Supervised Classification for oil reservoir
arXiv:1804.01684, Title: Using a Classifier Ensemble for Proactive Quality Monitoring and  Control: the impact of the choice of classifiers types, selection criterion,  and fusion process
arXiv:1804.01825, Title: Evaluating Hospital Case Cost Prediction Models Using Azure Machine  Learning Studio
arXiv:1804.01849, Title: A Large-Scale Study of Language Models for Chord Prediction
arXiv:1804.01852, Title: GoSGD: Distributed Optimization for Deep Learning with Gossip Exchange
arXiv:1804.01874, Title: A Human Mixed Strategy Approach to Deep Reinforcement Learning
arXiv:1804.01882, Title: Hyperbolic Entailment Cones for Learning Hierarchical Embeddings
arXiv:1804.01900, Title: Large Scale Local Online Similarity/Distance Learning Framework based on  Passive/Aggressive
arXiv:1804.01926, Title: Scalable Magnetic Field SLAM in 3D Using Gaussian Process Maps
arXiv:1804.01932, Title: Density estimation on small datasets
arXiv:1804.01947, Title: Sliced-Wasserstein Autoencoder: An Embarrassingly Simple Generative  Model
arXiv:1804.01963, Title: Automated Classification of Text Sentiment
arXiv:1804.02047, Title: Pedestrian-Synthesis-GAN: Generating Pedestrian Data in Real Scene and  Beyond
arXiv:1804.02084, Title: Adaptive Bayesian Radio Tomography
arXiv:1804.02101, Title: Modeling Popularity in Asynchronous Social Media Streams with Recurrent  Neural Networks
arXiv:1804.02181, Title: Generative adversarial network-based approach to signal reconstruction  from magnitude spectrograms
arXiv:1804.02199, Title: Mix and match networks: encoder-decoder alignment for zero-pair image  translation
arXiv:1804.02204, Title: Sequence Training of DNN Acoustic Models With Natural Gradient
arXiv:1804.02246, Title: Adaptive Cost-sensitive Online Classification
arXiv:1804.02254, Title: On the sample autocovariance of a Lévy driven moving average process  when sampled at a renewal sequence
arXiv:1804.02276, Title: End-to-End Learning of Communications Systems Without a Channel Model
arXiv:1804.02370, Title: Minimal Support Vector Machine
arXiv:1804.02386, Title: Inferring transportation modes from GPS trajectories using a  convolutional neural network
arXiv:1804.02395, Title: Structured Evolution with Compact Architectures for Scalable Policy  Optimization
arXiv:1804.02464, Title: Differentiable plasticity: training plastic neural networks with  backpropagation
arXiv:1804.02476, Title: Associative Compression Networks for Representation Learning
arXiv:1804.02477, Title: Programmatically Interpretable Reinforcement Learning
arXiv:1804.02484, Title: Approximating Hamiltonian dynamics with the Nyström method
arXiv:1804.02491, Title: Continuously Constructive Deep Neural Networks
arXiv:1804.02502, Title: Principal Component Analysis: A Natural Approach to Data Exploration
arXiv:1804.02527, Title: Visual Analytics for Explainable Deep Learning
arXiv:1804.02528, Title: ANNETT-O: An Ontology for Describing Artificial Neural Network  Evaluation, Topology and Training
arXiv:1804.02549, Title: A comparison of recent waveform generation and acoustic modeling methods  for neural-network-based speech synthesis
arXiv:1804.02608, Title: Penetrating a Social Network: The Follow-back Problem
arXiv:1804.02617, Title: Language Modeling with Generative Adversarial Networks
arXiv:1804.02665, Title: Environmental Sound Recognition using Masked Conditional Neural Networks
arXiv:1804.02668, Title: Accelerating Prototype-Based Drug Discovery using Conditional Diversity  Networks
arXiv:1804.02686, Title: Complex energy landscapes in spiked-tensor and simple glassy models:  ruggedness, arrangements of local minima and phase transitions
arXiv:1804.02693, Title: Path to Stochastic Stability: Comparative Analysis of Stochastic  Learning Dynamics in Games
arXiv:1804.02698, Title: Hierarchical Modular Reinforcement Learning Method and Knowledge  Acquisition of State-Action Rule for Multi-target Problem
arXiv:1804.02704, Title: Discovering Process Maps from Event Streams
arXiv:1804.02763, Title: Comparison of non-linear activation functions for deep neural networks  on MNIST classification task
arXiv:1804.02773, Title: Novelty and Foreseeing Research Trends; The Case of Astrophysics and  Astronomy
arXiv:1804.02799, Title: Deep Learning of the Nonlinear Schrödinger Equation in Fiber-Optic  Communications
arXiv:1804.02808, Title: Latent Space Policies for Hierarchical Reinforcement Learning
arXiv:1804.02948, Title: Sample-Derived Disjunctive Rules for Secure Power System Operation
arXiv:1804.02998, Title: Anomaly Detection for Industrial Big Data
arXiv:1804.03022, Title: Learning at the Ends: From Hand to Tool Affordances in Humanoid Robots
arXiv:1804.03065, Title: Efficient Anomaly Detection via Matrix Sketching
arXiv:1804.03142, Title: Markerless tracking of user-defined features with deep learning
arXiv:1804.03176, Title: Frank-Wolfe Splitting via Augmented Lagrangian Method
arXiv:1804.03193, Title: An ADMM-Based Universal Framework for Adversarial Attacks on Deep Neural  Networks
arXiv:1804.03235, Title: Large scale distributed neural network training through online  distillation
arXiv:1804.03280, Title: A Deep Active Survival Analysis Approach for Precision Treatment  Recommendations: Application of Prostate Cancer
arXiv:1804.03286, Title: On the Robustness of the CVPR 2018 White-Box Adversarial Example  Defenses
arXiv:1804.03308, Title: Adversarial Training Versus Weight Decay
arXiv:1804.03329, Title: Representation Tradeoffs for Hyperbolic Embeddings
arXiv:1804.03334, Title: TIDBD: Adapting Temporal-difference Step-sizes Through Stochastic  Meta-descent
arXiv:1804.03346, Title: Learning Latent Events from Network Message Logs: A Decomposition Based  Approach
arXiv:1804.03429, Title: Graphical Generative Adversarial Networks
arXiv:1804.03521, Title: Consensus-based approach to peer-to-peer electricity markets with  product differentiation
arXiv:1804.03565, Title: Predicting Gross Movie Revenue
arXiv:1804.03578, Title: Towards Training Probabilistic Topic Models on Neuromorphic Multi-chip  Systems
arXiv:1804.03629, Title: Probabilistic Prediction of Vehicle Semantic Intention and Motion
arXiv:1804.03635, Title: Semantic embeddings for program behavior patterns
arXiv:1804.03636, Title: Testing Identity of Multidimensional Histograms
arXiv:1804.03674, Title: Moment Inequalities in the Context of Simulated and Predicted Variables
arXiv:1804.03720, Title: Gotta Learn Fast: A New Benchmark for Generalization in RL
arXiv:1804.03732, Title: Contest models highlight inherent inefficiencies of scientific funding  competitions
arXiv:1804.03758, Title: Universal Successor Representations for Transfer Reinforcement Learning
arXiv:1804.03782, Title: CoT: Cooperative Training for Generative Modeling of Discrete Data
arXiv:1804.03794, Title: Differentially Private Confidence Intervals for Empirical Risk  Minimization
arXiv:1804.03836, Title: E-commerce Anomaly Detection: A Bayesian Semi-Supervised Tensor  Decomposition Approach using Natural Gradients
arXiv:1804.03926, Title: Weighted Poincaré inequalities, concentration inequalities and tail  bounds related to the Stein kernels in dimension one
arXiv:1804.03987, Title: Analysis on the Nonlinear Dynamics of Deep Neural Networks: Topological  Entropy and Chaos
arXiv:1804.04012, Title: DORA The Explorer: Directed Outreaching Reinforcement Action-Selection
arXiv:1804.04048, Title: Cost-Aware Learning and Optimization for Opportunistic Spectrum Access
arXiv:1804.04058, Title: Analyzing Self-Driving Cars on Twitter
arXiv:1804.04097, Title: End-to-end Deep Learning of Optical Fiber Communications
arXiv:1804.04112, Title: Beamformed Fingerprint Learning for Accurate Millimeter Wave Positioning
arXiv:1804.04118, Title: Personalized Dynamics Models for Adaptive Assistive Navigation Systems
arXiv:1804.04168, Title: Differentiable Learning of Quantum Circuit Born Machine
arXiv:1804.04176, Title: Peeking the Impact of Points of Interests on Didi
arXiv:1804.04205, Title: Learning Topics using Semantic Locality
arXiv:1804.04206, Title: Multi-scale Neural Networks for Retinal Blood Vessels Segmentation
arXiv:1804.04212, Title: Word2Vec applied to Recommendation: Hyperparameters Matter
arXiv:1804.04235, Title: Adafactor: Adaptive Learning Rates with Sublinear Memory Cost
arXiv:1804.04262, Title: The Voice Conversion Challenge 2018: Promoting Development of Parallel  and Nonparallel Methods
arXiv:1804.04272, Title: Deep Neural Networks motivated by Partial Differential Equations
arXiv:1804.04353, Title: Global SNR Estimation of Speech Signals using Entropy and Uncertainty  Estimates from Dropout Networks
arXiv:1804.04380, Title: Amobee at SemEval-2018 Task 1: GRU Neural Network with a CNN Attention  Mechanism for Sentiment Classification
arXiv:1804.04421, Title: Regularized Greedy Column Subset Selection
arXiv:1804.04435, Title: Variational Composite Autoencoders
arXiv:1804.04438, Title: Pooling is neither necessary nor sufficient for appropriate deformation  stability in CNNs
arXiv:1804.04458, Title: CubeNet: Equivariance to 3D Rotation and Translation
arXiv:1804.04469, Title: Generative models for local network community detection
arXiv:1804.04503, Title: Unleashing Linear Optimizers for Group-Fair Learning and Optimization
arXiv:1804.04512, Title: DLL: A Blazing Fast Deep Neural Network Library
arXiv:1804.04529, Title: Online convex optimization and no-regret learning: Algorithms,  guarantees and applications
arXiv:1804.04543, Title: Forecasting Future Humphrey Visual Fields Using Deep Learning
arXiv:1804.04563, Title: Towards integrating spatial localization in convolutional neural  networks for brain image segmentation
arXiv:1804.04566, Title: Latent Geometry Inspired Graph Dissimilarities Enhance Affinity  Propagation Community Detection in Complex Networks
arXiv:1804.04568, Title: A fuzzy process of individuation
arXiv:1804.04577, Title: Feature-Based Aggregation and Deep Reinforcement Learning: A Survey and  Some New Implementations
arXiv:1804.04614, Title: Impulsive Noise Robust Sparse Recovery via Continuous Mixed Norm
arXiv:1804.04622, Title: Causal Inference via Kernel Deviance Measures
arXiv:1804.04656, Title: 3D G-CNNs for Pulmonary Nodule Detection
arXiv:1804.04659, Title: Asynch-SGBDT: Asynchronous Parallel Stochastic Gradient Boosting  Decision Tree based on Parameters Server
arXiv:1804.04699, Title: Stein kernels and moment maps
arXiv:1804.04725, Title: Network-based protein structural classification
arXiv:1804.04732, Title: Multimodal Unsupervised Image-to-Image Translation
arXiv:1804.04758, Title: MOVI: A Model-Free Approach to Dynamic Fleet Management
arXiv:1804.04775, Title: A Compact Network Learning Model for Distribution Regression
arXiv:1804.04806, Title: μ-cuDNN: Accelerating Deep Learning Frameworks with Micro-Batching
arXiv:1804.04849, Title: The unreasonable effectiveness of the forget gate
arXiv:1804.04851, Title: On the detection of low rank matrices in the high-dimensional regime
arXiv:1804.04878, Title: Learning Contracting Vector Fields For Stable Imitation Learning
arXiv:1804.04888, Title: Scalable and Interpretable One-class SVMs with Deep Learning and Random  Fourier features
arXiv:1804.04918, Title: Distributed Collaborative Hashing and Its Applications in Ant Financial
arXiv:1804.04950, Title: DeepFM: An End-to-End Wide & Deep Learning Framework for CTR Prediction
arXiv:1804.04976, Title: Online Fall Detection using Recurrent Neural Networks
arXiv:1804.05012, Title: Representing smooth functions as compositions of near-identity functions  with implications for deep network optimization
arXiv:1804.05018, Title: Comparatives, Quantifiers, Proportions: A Multi-Task Model for the  Learning of Quantities from Vision
arXiv:1804.05020, Title: A Deep Learning Approach to Fast, Format-Agnostic Detection of Malicious  Web Content
arXiv:1804.05090, Title: Regularized Singular Value Decomposition and Application to Recommender  System
arXiv:1804.05092, Title: A new robust feature selection method using variance-based sensitivity  analysis
arXiv:1804.05120, Title: Robust Dual View Deep Agent
arXiv:1804.05170, Title: Model-Free Information Extraction in Enriched Nonlinear Phase-Space
arXiv:1804.05251, Title: An interpretable LSTM neural network for autoregressive exogenous model
arXiv:1804.05267, Title: Low-Precision Floating-Point Schemes for Neural Network Training
arXiv:1804.05271, Title: Adaptive Federated Learning in Resource Constrained Edge Computing  Systems
arXiv:1804.05296, Title: Adversarial Attacks Against Medical Deep Learning Systems
arXiv:1804.05320, Title: Generative Adversarial Network based Autoencoder: Application to fault  detection problem for closed loop dynamical systems
arXiv:1804.05345, Title: Data-Dependent Coresets for Compressing Neural Networks with  Applications to Generalization Bounds
arXiv:1804.05436, Title: Hidden Hamiltonian Cycle Recovery via Linear Programming
arXiv:1804.05464, Title: On the Convergence of Gradient-Based Learning in Continuous Games
arXiv:1804.05470, Title: Composable Unpaired Image to Image Translation
arXiv:1804.05474, Title: A Direct Sum Result for the Information Complexity of Learning
arXiv:1804.05484, Title: Block Mean Approximation for Efficient Second Order Optimization
arXiv:1804.05497, Title: Deep Learning on Key Performance Indicators for Predictive Maintenance  in SAP HANA
arXiv:1804.05515, Title: Learning Simple Thresholded Features with Sparse Support Recovery
arXiv:1804.05544, Title: Building robust prediction models for defective sensor data using  Artificial Neural Networks
arXiv:1804.05591, Title: Separating diffuse from point-like sources - a Bayesian approach
arXiv:1804.05676, Title: A Polynomial Chaos Expansion in Dependent Random Variables
arXiv:1804.05678, Title: Sparse solutions in optimal control of PDEs with uncertain parameters:  the linear case
arXiv:1804.05770, Title: Assessing the reliability of ensemble forecasting systems under serial  dependence
arXiv:1804.05774, Title: BELIEF: A distance-based redundancy-proof feature selection method for  Big Data
arXiv:1804.05805, Title: Global Robustness Evaluation of Deep Neural Networks with Provable  Guarantees for the $L_0$ Norm
arXiv:1804.05810, Title: ShapeShifter: Robust Physical Adversarial Attack on Faster R-CNN Object  Detector
arXiv:1804.05816, Title: Models for Capturing Temporal Smoothness in Evolving Networks for  Learning Latent Representation of Nodes
arXiv:1804.05834, Title: CytonRL: an Efficient Reinforcement Learning Open-source Toolkit  Implemented in C++
arXiv:1804.05929, Title: UCBoost: A Boosting Approach to Tame Complexity and Optimality for  Stochastic Bandits
arXiv:1804.05958, Title: Can Neural Machine Translation be Improved with User Feedback?
arXiv:1804.05981, Title: A Univariate Bound of Area Under ROC
arXiv:1804.06021, Title: Model-Free Linear Quadratic Control via Reduction to Expert Prediction
arXiv:1804.06027, Title: A Boosting Framework of Factorization Machine
arXiv:1804.06033, Title: On Barotropic Mechanisms of Uncertainty Propagation in Estimation of  Drake Passage Transport
arXiv:1804.06095, Title: Parametric Models for Mutual Kernel Matrix Completion
arXiv:1804.06114, Title: A Support Tensor Train Machine
arXiv:1804.06186, Title: Benford or not Benford: a systematic but not always well-founded use of  an elegant law in experimental fields
arXiv:1804.06188, Title: VC-Dimension Based Generalization Bounds for Relational Learning
arXiv:1804.06207, Title: MetaBags: Bagged Meta-Decision Trees for Regression
arXiv:1804.06218, Title: Hierarchical correlation reconstruction with missing data, for example  for biology-inspired neuron
arXiv:1804.06219, Title: Application of the Ranking Relative Principal Component Attributes  Network Model (REL-PCANet) for the Inclusive Development Index Estimation
arXiv:1804.06300, Title: PredRNN++: Towards A Resolution of the Deep-in-Time Dilemma in  Spatiotemporal Predictive Learning
arXiv:1804.06309, Title: On Improving Deep Reinforcement Learning for POMDPs
arXiv:1804.06316, Title: Fast Flux Service Network Detection via Data Mining on Passive DNS  Traffic
arXiv:1804.06352, Title: High Dimensional Time Series Generators
arXiv:1804.06364, Title: DGPose: Disentangled Semi-supervised Deep Generative Models for Human  Body Analysis
arXiv:1804.06378, Title: Graph-based Selective Outlier Ensembles
arXiv:1804.06434, Title: The emergent integrated network structure of scientific research
arXiv:1804.06459, Title: On Learning Intrinsic Rewards for Policy Gradient Methods
arXiv:1804.06461, Title: An Adaptive Clipping Approach for Proximal Policy Optimization
arXiv:1804.06467, Title: A Galerkin Isogeometric Method for Karhunen-Loeve Approximation of  Random Fields
arXiv:1804.06469, Title: Bayesian parameter estimation for relativistic heavy-ion collisions
arXiv:1804.06498, Title: Deep Multimodal Subspace Clustering Networks
arXiv:1804.06500, Title: Two-Player Games for Efficient Non-Convex Constrained Optimization
arXiv:1804.06518, Title: Online Non-Additive Path Learning under Full and Partial Information
arXiv:1804.06537, Title: Understanding Convolutional Neural Network Training with Information  Theory
arXiv:1804.06546, Title: Deep Generative Networks For Sequence Prediction
arXiv:1804.06679, Title: Understanding Individual Neuron Importance Using Information Theory
arXiv:1804.06739, Title: Are ResNets Provably Better than Linear Predictors?
arXiv:1804.06755, Title: Exact Distributed Training: Random Forest with Billions of Examples
